Timestep,Lambda value FC Submodel 1
222,96.4636
223,101.9836
224,130.6125
225,125.90567901234569
226,101.9836
227,101.9836
228,101.9836
229,101.9836
230,101.9836
231,101.9836
232,125.90567901234569
233,125.90567901234569
234,101.9836
235,101.5836
236,96.26363637607271
237,96.0636
238,96.0636
239,96.26363637607271
240,96.0636
241,95.6636
242,82.28271600000001
243,95.6636
244,89.98018610246093
245,82.28271600000001
246,96.0636
247,96.0636
248,96.0636
249,96.26363637607271
250,96.0636
251,96.0636
252,96.0636
253,96.0636
254,96.26363637607271
255,96.26363637607271
256,96.4636
257,101.5836
258,101.5836
259,96.4636
260,96.4636
261,96.26363637607271
262,96.0636
263,96.0636
264,95.8636
265,14.3273
266,14.3273
267,14.3273
268,13.9273
269,13.9273
270,13.9273
271,13.9273
272,13.9273
273,13.9273
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,13.9273
283,13.9273
284,14.3273
285,14.3273
286,14.3273
287,14.3273
288,14.3273
289,14.3273
290,14.3273
291,14.3273
292,14.3273
293,14.3273
294,14.3273
295,14.3273
296,14.3273
297,14.3273
298,14.3273
299,14.3273
300,14.3273
301,95.8636
302,95.8636
303,96.0636
304,96.0636
305,96.0636
306,96.2636
307,96.2636
308,96.26363637607271
309,96.26363637607271
310,96.4636
311,96.4636
312,96.4636
313,96.4636
314,96.26363637607271
315,96.26363637607271
316,96.26363637607271
317,96.26363637607271
318,96.26363637607271
319,96.4636
320,96.4636
321,96.4636
322,96.26363637607271
323,96.26363637607271
324,96.26363637607271
325,96.26363637607271
326,96.26363637607271
327,96.4636
328,101.9836
329,102.1836
330,130.8125
331,130.8125
332,130.8125
333,130.6125
334,130.8125
335,130.6125
336,130.4125
337,130.6125
338,105.958125
339,105.958125
340,105.958125
341,130.4125
342,130.6125
343,131.7625
344,130.8125
345,130.6125
346,131.5625
347,101.9836
348,125.90567901234569
349,124.52054342675547
350,101.9836
351,101.9836
352,130.6125
353,130.6125
354,101.9836
355,101.5836
356,96.26363637607271
357,96.26363637607271
358,96.26363637607271
359,96.26363637607271
360,96.26363637607271
361,96.26363637607271
362,96.26363637607271
363,96.26363637607271
364,96.26363637607271
365,96.4636
366,101.5836
367,130.2125
368,101.5836
369,119.09086419753086
370,96.4636
371,96.4636
372,96.4636
373,96.4636
374,101.5836
375,130.2125
376,130.4125
377,130.2125
378,101.9836
379,130.2125
380,130.2125
381,101.5836
382,101.9836
383,101.9836
384,101.9836
385,101.9836
386,101.9836
387,101.9836
388,101.9836
389,101.9836
390,130.4125
391,130.4125
392,130.4125
393,130.4125
394,101.5836
395,101.5836
396,101.5836
397,101.5836
398,101.5836
399,130.4125
400,130.4125
401,130.6125
402,101.9836
403,101.5836
404,96.26363637607271
405,96.26363637607271
406,96.2636
407,96.0636
408,96.0636
409,14.3273
410,14.3273
411,14.3273
412,14.3273
413,14.3273
414,14.3273
415,14.3273
416,14.3273
417,14.3273
418,14.3273
419,14.3273
420,13.9273
421,13.9273
422,13.9273
423,13.9273
424,11.605113
425,11.605113
426,11.605113
427,11.605113
428,0.0
429,13.9273
430,13.9273
431,14.3273
432,14.3273
433,13.9273
434,13.9273
435,13.9273
436,13.9273
437,14.1273
438,14.3273
439,14.3273
440,14.3273
441,13.9273
442,11.605113
443,0.0
444,0.0
445,13.9273
446,13.9273
447,14.3273
448,14.3273
449,14.3273
450,14.3273
451,14.3273
452,14.3273
453,14.3273
454,13.9273
455,13.9273
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.0
467,0.0
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,13.9273
474,14.3273
475,95.8636
476,96.4636
477,101.5836
478,101.5836
479,101.9836
480,101.5836
481,14.3273
482,14.3273
483,13.9273
484,13.9273
485,0.0
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,0.0
494,0.0
495,0.0
496,0.0
497,0.0
498,0.0
499,0.0
500,0.0
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,0.0
507,0.0
508,0.0
509,0.0
510,0.0
511,0.0
512,0.0
513,0.0
514,0.0
515,0.0
516,0.0
517,0.0
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,13.9273
528,13.9273
529,13.9273
530,13.9273
531,13.9273
532,13.9273
533,13.9273
534,14.3273
535,14.3273
536,14.3273
537,14.3273
538,14.3273
539,14.3273
540,13.9273
541,13.9273
542,13.9273
543,14.3273
544,14.3273
545,14.3273
546,14.3273
547,14.3273
548,14.3273
549,14.3273
550,14.3273
551,14.3273
552,14.3273
553,14.3273
554,14.3273
555,14.3273
556,14.3273
557,96.0636
558,96.26363637607271
559,101.9836
560,146.575
561,106.72762499999999
562,131.5625
563,131.7625
564,131.5625
565,101.9836
566,101.9836
567,131.7625
568,146.775
569,131.7625
570,131.7625
571,101.5836
572,96.4636
573,96.26363637607271
574,96.26363637607271
575,96.26363637607271
576,96.26363637607271
577,96.26363637607271
578,96.26363637607271
579,96.26363637607271
580,96.4636
581,96.4636
582,101.9836
583,131.7625
584,131.7625
585,131.7625
586,131.5625
587,146.575
588,131.7625
589,131.5625
590,101.9836
591,101.9836
592,101.9836
593,101.9836
594,101.9836
595,101.5836
596,101.9836
597,101.5836
598,96.4636
599,96.26363637607271
600,96.26363637607271
601,96.0636
602,95.8636
603,95.8636
604,95.8636
605,77.649516
606,95.8636
607,95.8636
608,14.3273
609,14.3273
610,14.3273
611,14.3273
612,14.3273
613,14.3273
614,96.0636
615,96.26363637607271
616,96.26363637607271
617,101.5836
618,101.5836
619,101.5836
620,96.26363637607271
621,96.26363637607271
622,96.26363637607271
623,96.26363637607271
624,96.0636
625,96.2636
626,96.0636
627,96.0636
628,96.26363637607271
629,96.26363637607271
630,96.26363637607271
631,101.5836
632,101.5836
633,101.5836
634,101.5836
635,101.5836
636,96.4636
637,96.26363637607271
638,96.26363637607271
639,101.5836
640,101.5836
641,131.3625
642,131.3625
643,101.5836
644,101.5836
645,96.4636
646,96.4636
647,96.4636
648,96.4636
649,96.4636
650,96.4636
651,96.4636
652,96.4636
653,96.4636
654,96.4636
655,101.5836
656,101.9836
657,101.9836
658,101.9836
659,101.9836
660,101.9836
661,101.9836
662,101.9836
663,131.5625
664,131.7625
665,131.7625000171
666,131.7625000171
667,146.775
668,131.7625000171
669,131.7625000171
670,131.7625000171
671,131.5625
672,101.9836
673,101.9836
674,101.9836
675,101.9836
676,101.9836
677,101.9836
678,101.9836
679,130.4125
680,130.4125
681,105.634125
682,105.634125
683,131.5625
684,130.4125
685,101.9836
686,105.634125
687,130.4125
688,131.5625
689,130.4125
690,101.9836
691,101.5836
692,96.26363637607271
693,96.26363637607271
694,96.4636
695,96.6636
696,96.4636
697,96.4636
698,96.4636
699,96.4636
700,96.4636
701,96.4636
702,101.9836
703,101.9836
704,101.9836
705,101.9836
706,96.26363637607271
707,96.26363637607271
708,96.2636
709,96.2636
710,96.2636
711,96.26363637607271
712,96.4636
713,101.9836
714,101.9836
715,96.4636
716,96.26363637607271
717,96.26363637607271
718,96.26363637607271
719,96.2636
720,96.0636
721,96.0636
722,96.0636
723,96.0636
724,96.0636
725,96.0636
726,96.2636
727,96.26363637607271
728,96.4636
729,96.26363637607271
730,96.0636
731,14.3273
732,14.3273
733,14.3273
734,14.3273
735,14.3273
736,96.0636
737,96.2636
738,96.0636
739,96.0636
740,96.0636
741,14.3273
742,14.3273
743,96.0636
744,14.3273
745,14.3273
746,14.3273
747,14.3273
748,14.3273
749,14.3273
750,14.3273
751,17.688024691358024
752,14.3273
753,14.3273
754,13.9273
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
760,0.0
761,13.9273
762,13.9273
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,13.9273
770,13.9273
771,13.9273
772,13.9273
773,13.9273
774,13.9273
775,14.3273
776,14.3273
777,13.9273
778,13.9273
779,13.9273
780,13.9273
781,13.9273
782,14.3273
783,14.3273
784,96.0636
785,96.26363637607271
786,96.26363637607271
787,96.4636
788,96.26363637607271
789,96.26363637607271
790,101.5836
791,101.5836
792,101.5836
793,101.5836
794,101.5836
795,101.5836
796,101.9836
797,101.9836
798,101.9836
799,130.4125
800,130.4125
801,130.4125
802,101.9836
803,101.5836
804,101.5836
805,101.5836
806,101.9836
807,131.5625
808,131.5625
809,131.5625
810,146.375
811,146.375
812,101.5836
813,101.5836
814,101.5836
815,101.5836
816,101.9836
817,101.9836
818,101.9836
819,101.9836
820,101.9836
821,131.5625
822,131.5625
823,131.7625
824,131.7625
825,101.9836
826,101.5836
827,101.5836
828,101.5836
829,96.4636
830,101.5836
831,101.5836
832,146.775
833,146.97499999999997
834,146.97499999999997
835,146.975
836,146.975
837,146.775
838,146.575
839,131.9625
840,101.9836
841,96.4636
842,96.26363637607271
843,96.26363637607271
844,96.26363637607271
845,96.26363637607271
846,96.4636
847,101.5836
848,101.5836
849,96.6636
850,101.5836
851,101.5836
852,101.5836
853,101.5836
854,101.5836
855,101.5836
856,146.575
857,146.775
858,146.775
859,146.575
860,146.575
861,131.5625
862,146.575
863,131.7625000171
864,101.9836
865,96.6636
866,96.4636
867,96.4636
868,96.4636
869,96.4636
870,101.9836
871,101.9836
872,101.5836
873,101.5836
874,96.6636
875,96.6636
876,96.4636
877,96.6636
878,101.5836
879,101.5836
880,146.775
881,146.975
882,8000.0
883,146.975
884,146.975
885,146.975
886,146.975
887,146.975
888,131.7625000171
889,146.97499999999997
890,146.575
891,131.7625000171
892,131.5625
893,146.575
894,146.975
895,146.97499999999997
896,146.975
897,131.7625000171
898,131.3625
899,101.5836
900,96.4636
901,96.4636
902,96.26363637607271
903,96.4636
904,96.4636
905,131.5625
906,119.09086419753086
907,96.4636
908,96.4636
909,96.2636
910,96.2636
911,96.2636
912,96.0636
913,96.0636
914,13.9273
915,13.9273
916,13.9273
917,13.9273
918,96.0636
919,96.26363637607271
920,96.26363637607271
921,96.26363637607271
922,96.0636
923,96.0636
924,96.0636
925,95.8636
926,95.8636
927,96.26363637607271
928,96.26363637607271
929,96.6636
930,96.6636
931,96.6636
932,96.4636
933,96.4636
934,96.6636
935,96.6636
936,101.5836
937,101.9836
938,101.9836
939,101.9836
940,101.9836
941,131.5625
942,131.7625
943,131.7625
944,131.7625
945,131.7625
946,130.4125
947,102.1836
948,101.9836
949,102.1836
950,130.6125
951,131.7625000171
952,131.9625
953,8000.0
954,146.975
955,131.7625000171
956,131.5625
957,101.9836
958,101.9836
959,101.9836
960,101.9836
961,96.4636
962,96.4636
963,96.26363637607271
964,96.26363637607271
965,96.4636
966,96.4636
967,101.5836
968,101.5836
969,101.5836
970,96.4636
971,96.4636
972,96.26363637607271
973,96.26363637607271
974,96.26363637607271
975,96.26363637607271
976,101.5836
977,146.575
978,131.9625
979,118.8439955260157
980,101.5836
981,96.4636
982,101.5836
983,101.5836
984,101.5836
985,101.5836
986,101.5836
987,101.5836
988,101.5836
989,101.5836
990,101.5836
991,101.5836
992,101.5836
993,101.5836
994,96.4636
995,96.26363637607271
996,96.26363637607271
997,96.2636
998,96.26363637607271
999,96.4636
1000,131.3625
1001,131.7625
1002,131.5625
1003,146.575
1004,146.575
1005,101.9836
1006,118.72574999999999
1007,131.5625
1008,131.9625
1009,131.7625
1010,131.7625000171
1011,146.575
1012,131.7625000171
1013,131.9625
1014,146.975
1015,146.575
1016,146.575
1017,131.7625
1018,131.5625
1019,102.1836
1020,102.1836
1021,102.1836
1022,101.9836
1023,146.775
1024,146.775
1025,8000.0
1026,146.975
1027,131.9625
1028,131.7625
1029,131.9625
1030,131.7625000171
1031,131.9625
1032,146.575
1033,106.72762499999999
1034,106.72762499999999
1035,101.9836
1036,101.9836
1037,106.72762499999999
1038,131.5625
1039,131.7625
1040,131.7625
1041,146.775
1042,131.5625
1043,101.9836
1044,101.9836
1045,101.9836
1046,101.5836
1047,101.5836
1048,101.5836
1049,101.9836
1050,101.9836
1051,101.5836
1052,96.4636
1053,96.2636
1054,96.2636
1055,96.2636
1056,14.3273
1057,14.3273
1058,14.1273
1059,13.9273
1060,14.1273
1061,14.1273
1062,14.3273
1063,14.5273
1064,14.5273
1065,14.1273
1066,14.3273
1067,14.3273
1068,17.688024691358024
1069,14.3273
1070,14.3273
1071,96.0636
1072,96.2636
1073,96.2636
1074,96.2636
1075,96.2636
1076,14.3273
1077,14.3273
1078,14.3273
1079,13.9273
1080,13.9273
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.0
1086,0.0
1087,0.0
1088,0.0
1089,0.0
1090,0.0
1091,0.0
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,0.0
1097,0.0
1098,0.0
1099,0.0
1100,0.0
1101,13.9273
1102,13.9273
1103,14.3273
1104,14.3273
1105,96.0636
1106,96.0636
1107,96.0636
1108,96.26363637607271
1109,96.4636
1110,101.5836
1111,101.9836
1112,130.4125
1113,130.4125
1114,101.9836
1115,101.9836
1116,101.5836
1117,101.5836
1118,101.5836
1119,101.9836
1120,101.9836
1121,101.9836
1122,101.5836
1123,96.4636
1124,96.0636
1125,96.0636
1126,96.0636
1127,96.0636
1128,95.8636
1129,95.6636
1130,77.9735454646189
1131,14.3273
1132,95.6636
1133,95.8636
1134,95.6636
1135,95.8636
1136,96.0636
1137,96.0636
1138,96.0636
1139,96.0636
1140,96.0636
1141,96.0636
1142,96.0636
1143,96.0636
1144,96.26363637607271
1145,96.26363637607271
1146,96.26363637607271
1147,96.26363637607271
1148,96.26363637607271
1149,77.649516
1150,95.8636
1151,95.8636
1152,95.8636
1153,14.3273
1154,14.3273
1155,13.9273
1156,13.9273
1157,13.9273
1158,13.9273
1159,13.9273
1160,13.9273
1161,13.9273
1162,13.9273
1163,0.0
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,13.9273
1178,14.1273
1179,14.1273
1180,14.1273
1181,13.9273
1182,14.3273
1183,14.3273
1184,14.3273
1185,14.3273
1186,14.3273
1187,14.3273
1188,14.3273
1189,14.3273
1190,14.3273
1191,14.3273
1192,96.0636
1193,96.2636
1194,96.2636
1195,96.2636
1196,96.0636
1197,96.0636
1198,96.26363637607271
1199,96.26363637607271
1200,96.26363637607271
1201,96.4636
1202,101.5836
1203,101.5836
1204,101.9836
1205,101.9836
1206,101.9836
1207,130.6125
1208,101.9836
1209,101.5836
1210,96.4636
1211,96.26363637607271
1212,96.0636
1213,96.0636
1214,96.0636
1215,96.0636
1216,96.0636
1217,96.26363637607271
1218,96.26363637607271
1219,96.0636
1220,14.3273
1221,14.3273
1222,14.3273
1223,14.3273
1224,13.9273
1225,13.9273
1226,13.9273
1227,13.9273
1228,13.9273
1229,13.9273
1230,13.9273
1231,14.1273
1232,14.3273
1233,14.1273
1234,13.9273
1235,13.9273
1236,14.3273
1237,13.9273
1238,13.9273
1239,14.3273
1240,14.3273
1241,96.0636
1242,96.0636
1243,14.3273
1244,14.3273
1245,14.3273
1246,14.3273
1247,14.3273
1248,14.1273
1249,13.9273
1250,13.9273
1251,13.9273
1252,13.9273
1253,13.9273
1254,13.9273
1255,14.3273
1256,13.9273
1257,13.9273
1258,13.9273
1259,13.9273
1260,13.9273
1261,11.281113000000001
1262,13.9273
1263,13.9273
1264,13.9273
1265,13.9273
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,13.9273
1279,14.3273
1280,14.3273
1281,14.3273
1282,96.0636
1283,96.0636
1284,96.0636
1285,77.81151599999998
1286,77.81151599999998
1287,77.81151599999998
1288,96.0636
1289,96.0636
1290,96.0636
1291,14.3273
1292,14.3273
1293,14.3273
1294,14.3273
1295,14.3273
1296,14.3273
1297,13.9273
1298,13.9273
1299,13.9273
1300,13.9273
1301,14.3273
1302,14.3273
1303,14.3273
1304,14.3273
1305,14.3273
1306,13.9273
1307,13.9273
1308,13.9273
1309,0.0
1310,0.0
1311,13.9273
1312,13.9273
1313,14.3273
1314,14.3273
1315,14.3273
1316,95.8636
1317,95.6636
1318,95.8636
1319,96.0636
1320,96.2636
1321,96.2636
1322,96.0636
1323,96.0636
1324,96.26363637607271
1325,96.26363637607271
1326,96.26363637607271
1327,96.26363637607271
1328,96.26363637607271
1329,96.26363637607271
1330,96.0636
1331,95.8636
1332,95.8636
1333,14.3273
1334,14.3273
1335,14.3273
1336,96.0636
1337,96.26363637607271
1338,96.26363637607271
1339,96.26363637607271
1340,96.0636
1341,96.0636
1342,96.0636
1343,96.0636
1344,96.0636
1345,96.0636
1346,96.0636
1347,96.0636
1348,96.26363637607271
1349,96.26363637607271
1350,96.4636
1351,101.9836
1352,101.9836
1353,101.5836
1354,101.5836
1355,96.4636
1356,96.26363637607271
1357,96.26363637607271
1358,96.26363637607271
1359,96.4636
1360,101.5836
1361,130.4125
1362,130.6125
1363,130.6125
1364,101.9836
1365,101.9836
1366,101.9836
1367,125.90567901234569
1368,101.9836
1369,101.9836
1370,96.4636
1371,96.26363637607271
1372,96.2636
1373,96.0636
1374,96.26363637607271
1375,96.26363637607271
1376,96.26363637607271
1377,14.3273
1378,14.3273
1379,14.3273
1380,14.3273
1381,14.3273
1382,96.0636
1383,96.2636
1384,96.26363637607271
1385,96.26363637607271
1386,96.4636
1387,96.26363637607271
1388,96.26363637607271
1389,96.2636
1390,96.2636
1391,96.0636
1392,96.0636
1393,14.3273
1394,14.3273
1395,14.3273
1396,14.3273
1397,95.8636
1398,96.0636
1399,96.2636
1400,96.26363637607271
1401,96.26363637607271
1402,96.26363637607271
1403,96.2636
1404,96.0636
1405,96.0636
1406,96.0636
1407,96.26363637607271
1408,101.7836
1409,101.9836
1410,118.8439955260157
1411,130.6125
1412,101.9836
1413,101.5836
1414,96.4636
1415,96.4636
1416,96.26363637607271
1417,96.26363637607271
1418,96.26363637607271
1419,96.4636
1420,96.4636
1421,96.4636
1422,130.6125
1423,130.6125
1424,130.6125
1425,101.9836
1426,101.5836
1427,101.5836
1428,96.4636
1429,96.4636
1430,96.4636
1431,101.5836
1432,130.4125
1433,130.8125
1434,131.7625000171
1435,130.8125
1436,130.8125
1437,130.8125
1438,130.8125
1439,130.8125
1440,130.8125
1441,130.4125
1442,105.79612500000002
1443,101.9836
1444,101.9836
1445,105.79612500000002
1446,130.6125
1447,130.6125
1448,130.6125
1449,130.6125
1450,101.5836
1451,101.5836
1452,96.4636
1453,96.4636
1454,101.5836
1455,101.5836
1456,130.6125
1457,130.8125
1458,130.8125
1459,130.8125
1460,130.6125
1461,130.4125
1462,130.4125
1463,130.4125
1464,101.9836
1465,101.5836
1466,96.4636
1467,96.26363637607271
1468,96.4636
1469,101.5836
1470,101.5836
1471,101.9836
1472,101.9836
1473,101.5836
1474,96.4636
1475,96.26363637607271
1476,96.0636
1477,96.0636
1478,78.135516
1479,96.0636
1480,96.26363637607271
1481,96.26363637607271
1482,96.4636
1483,96.26363637607271
1484,14.3273
1485,14.3273
1486,14.3273
1487,14.3273
1488,14.3273
1489,14.3273
1490,14.3273
1491,14.3273
1492,14.3273
1493,96.0636
1494,96.0636
1495,96.0636
1496,96.0636
1497,95.8636
1498,14.3273
1499,14.3273
1500,14.3273
1501,14.3273
1502,13.9273
1503,14.3273
1504,14.3273
1505,14.3273
1506,96.0636
1507,96.0636
1508,96.0636
1509,96.0636
1510,96.0636
1511,96.26363637607271
1512,96.26363637607271
1513,96.4636
1514,96.4636
1515,96.4636
1516,96.4636
1517,101.9836
1518,130.4125
1519,130.6125
1520,130.4125
1521,130.4125
1522,130.4125
1523,101.9836
1524,101.9836
1525,101.9836
1526,130.2125
1527,101.9836
1528,125.90567901234569
1529,125.90567901234569
1530,101.9836
1531,101.5836
1532,96.26363637607271
1533,96.26363637607271
1534,101.5836
1535,101.9836
1536,96.26363637607271
1537,14.3273
1538,14.3273
1539,14.3273
1540,13.9273
1541,13.9273
1542,14.1273
1543,14.3273
1544,14.3273
1545,13.9273
1546,13.9273
1547,13.9273
1548,13.9273
1549,13.9273
1550,13.9273
1551,13.9273
1552,13.9273
1553,13.9273
1554,13.9273
1555,13.9273
1556,13.9273
1557,13.9273
1558,14.3273
1559,14.3273
1560,14.3273
1561,14.3273
1562,96.0636
1563,96.0636
1564,96.0636
1565,96.26363637607271
1566,96.4636
1567,96.8636
1568,102.1836
1569,101.9836
1570,96.4636
1571,96.4636
1572,96.4636
1573,96.26363637607271
1574,96.26363637607271
1575,101.5836
1576,130.4125
1577,130.8125
1578,8000.0
1579,131.7625000171
1580,130.8125
1581,130.4125
1582,130.4125
1583,101.9836
1584,96.4636
1585,96.0636
1586,96.0636
1587,14.3273
1588,14.3273
1589,14.3273
1590,17.688024691358024
1591,14.3273
1592,14.3273
1593,14.3273
1594,14.3273
1595,13.9273
1596,0.0
1597,0.0
1598,0.0
1599,0.0
1600,0.0
1601,0.0
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,0.0
1610,0.0
1611,0.0
1612,13.9273
1613,13.9273
1614,14.1273
1615,14.3273
1616,14.3273
1617,14.1273
1618,14.3273
1619,14.3273
1620,13.9273
1621,14.3273
1622,14.3273
1623,96.0636
1624,96.26363637607271
1625,101.9836
1626,130.6125
1627,130.4125
1628,101.9836
1629,101.9836
1630,101.9836
1631,101.9836
1632,101.9836
1633,101.9836
1634,96.26363637607271
1635,96.26363637607271
1636,96.26363637607271
1637,96.2636
1638,96.0636
1639,96.0636
1640,96.0636
1641,14.3273
1642,14.3273
1643,14.3273
1644,13.9273
1645,13.9273
1646,13.9273
1647,14.1273
1648,14.3273
1649,14.3273
1650,17.688024691358024
1651,14.3273
1652,14.3273
1653,14.3273
1654,14.3273
1655,14.3273
1656,14.3273
1657,14.3273
1658,14.3273
1659,14.3273
1660,14.3273
1661,14.3273
1662,96.0636
1663,95.8636
1664,96.0636
1665,96.0636
1666,96.0636
1667,14.5273
1668,14.5273
1669,14.3273
1670,14.3273
1671,14.527300000000002
1672,96.0636
1673,96.26363637607271
1674,96.4636
1675,96.4636
1676,96.26363637607271
1677,96.26363637607271
1678,96.4636
1679,96.4636
1680,96.4636
1681,96.4636
1682,96.4636
1683,96.4636
1684,96.4636
1685,96.4636
1686,96.4636
1687,96.4636
1688,96.4636
1689,101.5836
1690,96.26363637607271
1691,96.2636
1692,96.0636
1693,96.0636
1694,96.0636
1695,96.2636
1696,96.26363637607271
1697,101.9836
1698,118.59703703703703
1699,101.9836
1700,101.9836
1701,101.9836
1702,101.9836
1703,101.9836
1704,96.4636
1705,96.4636
1706,96.4636
1707,96.4636
1708,96.26363637607271
1709,96.4636
1710,96.4636
1711,96.4636
1712,96.6636
1713,101.7836
1714,96.4636
1715,96.26363637607271
1716,96.0636
1717,96.0636
1718,96.0636
1719,96.26363637607271
1720,101.5836
1721,130.4125
1722,130.6125
1723,130.6125
1724,130.6125
1725,130.6125
1726,130.6125
1727,130.6125
1728,130.4125
1729,105.79612500000002
1730,105.79612500000002
1731,105.79612500000002
1732,105.79612500000002
1733,130.4125
1734,130.6125
1735,130.6125
1736,130.6125
1737,101.9836
1738,101.5836
1739,101.5836
1740,96.26363637607271
1741,96.26363637607271
1742,96.26363637607271
1743,101.5836
1744,130.4125
1745,130.6125
1746,130.8125
1747,130.8125
1748,130.6125
1749,130.6125
1750,130.6125
1751,130.6125
1752,130.4125
1753,101.9836
1754,101.9836
1755,101.9836
1756,101.9836
1757,101.9836
1758,130.4125
1759,130.6125
1760,125.90567901234569
1761,101.5836
1762,101.5836
1763,96.26363637607271
1764,96.26363637607271
1765,96.26363637607271
1766,96.26363637607271
1767,101.5836
1768,101.9836
1769,130.6125
1770,130.8125
1771,130.8125
1772,130.8125
1773,130.6125
1774,130.6125
1775,130.4125
1776,101.9836
1777,101.5836
1778,96.4636
1779,96.26363637607271
1780,96.26363637607271
1781,96.26363637607271
1782,96.26363637607271
1783,96.4636
1784,95.8636
1785,14.3273
1786,14.3273
1787,14.3273
1788,14.3273
1789,14.3273
1790,96.0636
1791,96.0636
1792,96.26363637607271
1793,96.4636
1794,96.4636
1795,96.26363637607271
1796,14.3273
1797,13.9273
1798,0.0
1799,13.9273
1800,13.9273
1801,13.9273
1802,13.9273
1803,13.9273
1804,14.3273
1805,14.3273
1806,14.3273
1807,14.3273
1808,14.3273
1809,14.3273
1810,14.3273
1811,14.3273
1812,14.3273
1813,14.3273
1814,14.3273
1815,14.3273
1816,95.8636
1817,96.0636
1818,96.26363637607271
1819,96.26363637607271
1820,96.0636
1821,14.3273
1822,14.3273
